source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Sprout Social,#WomenWhoWork: @AdamMGrant clears up 3 lies about what it means to do meaningful work: https://t.co/YkcKVU9gkQ https://t.co/gxfCiLHoPE,3/31/16 21:00,,,FALSE,7.16E+17
Sprout Social,Get all of our amazing content delivered straight to your inbox—sign up here: https://t.co/offt4lEL8D https://t.co/skqETrncDl,3/31/16 20:30,,,FALSE,7.16E+17
Sprout Social,#SkillSet: 5 ways to get the most out of your recruiter: https://t.co/z9LoBJtUxD #womenwhowork https://t.co/3cQFiBCYUq,3/31/16 20:00,,,FALSE,7.16E+17
Sprout Social,See why @glossier is one of our favorite companies: https://t.co/sL4FNFma3W #WomenWhoWork @emilywweiss https://t.co/YVdBz7HfPU,3/31/16 19:00,,,FALSE,7.16E+17
Sprout Social,#StyleFile: @mgarciastyling styles three #spring essentials for work and play: https://t.co/EEG1SGCTz3 #springstyle https://t.co/g22jW4Whqn,3/31/16 18:00,,,FALSE,7.16E+17
Sprout Social,#TheGuide: Get 3 ways to wear your new go-to wardrobe staple the topper: https://t.co/e1J7mWzg7G #WearITtoWork https://t.co/zTHsMcZyIz,3/31/16 18:00,,,FALSE,7.16E+17
Sprout Social,Today's must-have: the Trish Flat. Shop it at @Nordstrom. https://t.co/baJeTnzzLr #WearITtoWork #Nordstrom https://t.co/qt4mp1gLOe,3/31/16 17:00,,,FALSE,7.16E+17
Sprout Social,Meet our social media manager Francesca and see what her day-to-day looks like https://t.co/GWKP1ennMZ #TeamIvanka https://t.co/yb0azDzESc,3/31/16 16:00,,,FALSE,7.16E+17
Sprout Social,#WomenWhoWork: Career baby or both? @RosiePope weighs in: https://t.co/zs2Smntw6J #EntrepreneurInResidence https://t.co/OLHQpmSOS1,3/31/16 15:00,,,FALSE,7.16E+17
Sprout Social,#ITStyleGuide: 3 ways to wear shirt dresses to work: https://t.co/QVGl0o7Ea6 #wearITtowork #workstyle https://t.co/nQtZK9ISO3,3/31/16 14:00,,,FALSE,7.16E+17
Sprout Social,#TheSpill: Peek inside @Dorit_Jaffe's #yoga bag: https://t.co/2FmZESTh3h @swellbottle @albabotanica @beautycounterhq https://t.co/dRZqcCJCZ2,3/31/16 13:00,,,FALSE,7.16E+17
Sprout Social,#StyleFile: @mgarciastyling styles three #spring essentials for work and play: https://t.co/zDExylwPjH #springstyle https://t.co/37mgAG8afK,3/30/16 22:00,,,FALSE,7.15E+17
Sprout Social,#TheGuide: Get 3 ways to wear your new go-to wardrobe staple the topper: https://t.co/3GJRCHgM7E #WearITtoWork https://t.co/JEH0ahSEEG,3/30/16 21:00,,,FALSE,7.15E+17
Sprout Social,See how Ivanka is preparing for #maternityleave: https://t.co/PWqoDZ5pSl #hotmama #parenting #motherhood,3/30/16 20:00,,,FALSE,7.15E+17
Sprout Social,#SkillSet: 5 ways to get the most out of your recruiter: https://t.co/bbzBHIAqAG #womenwhowork #jobsearch #recruiter https://t.co/HhxNFCUbpM,3/30/16 19:00,,,FALSE,7.15E+17
Twitter Web Client,@KimKla we agree! Hope these tips helped!,3/30/16 18:26,,,FALSE,7.15E+17
Sprout Social,#TheSkillSet: Learn 5 ways to better manage your time: https://t.co/jizOeCmIIH #careeradvice https://t.co/lKqFF5Chzh,3/30/16 18:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: 5 ways to stay stress-free all day from @dorit_jaffe: https://t.co/SW2xbtFCGE #healthtips,3/30/16 17:00,,,FALSE,7.15E+17
Sprout Social,#LifeHack: 3 easy healthy bring-to-work lunches from #nutrition coach and #EntrepreneurInResidence @MariaMarlowe1: https://t.co/sJNz4kX8PE,3/30/16 16:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: Meet founder of a revolutionary new doll collection @the_brookies: https://t.co/B0Y1XZxjsm https://t.co/FMpuXxYFqE,3/30/16 15:00,,,FALSE,7.15E+17
Sprout Social,#SkillSet: 5 ways to prepare for maternity leave: https://t.co/JgkcdSLQZx #WomenWhoWork #careeradvice #hotmama https://t.co/pBO4qJZaMh,3/30/16 14:00,,,FALSE,7.15E+17
Sprout Social,See more #WiseWords: https://t.co/C5BM6AXoui #ITWiseWords #quote #inspiration https://t.co/CmbLaYtBrC,3/30/16 13:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: Work on the go with these 8 tips: https://t.co/dOc97fNjdv #careeradvice https://t.co/KaWhsdk4wF,3/29/16 22:00,,,FALSE,7.15E+17
Sprout Social,Ivanka shares her next Friday night menu an update on the traditional chicken #dinner: https://t.co/rTfUn9MEKA https://t.co/aQummm6pRR,3/29/16 21:00,,,FALSE,7.15E+17
Sprout Social,See more #WiseWords: https://t.co/44MXpaPYDi #ITWiseWords #quote #inspiration #KatharinHamnett https://t.co/5GJt3IpXfE,3/29/16 20:00,,,FALSE,7.15E+17
Twitter Web Client,@TheChiqJewelry @yslbeauty Love the colors together!,3/29/16 19:25,,,FALSE,7.15E+17
Twitter Web Client,@Steeler_Cowgirl Thank you!,3/29/16 19:17,,,FALSE,7.15E+17
Sprout Social,Refresh your #homeoffice with 6 tips from interior designer and #EntrepreneurInResidence Jessica Vedel https://t.co/KfbCjJudbi #WomenWhoWork,3/29/16 19:00,,,FALSE,7.15E+17
Sprout Social,Get all of our amazing content delivered straight to your inbox—sign up here: https://t.co/gBbWSoeTNA https://t.co/vry2lCLDfm,3/29/16 18:16,,,FALSE,7.15E+17
Sprout Social,#TheSkillSet: 5 ways to focus in an open workspace: https://t.co/pzgfL8NZb3 #WomenWhoWork #WorkTips @JulianTreasure https://t.co/Qb5nOK18GD,3/29/16 18:00,,,FALSE,7.15E+17
Sprout Social,#SkillSet: 5 ways to get the most out of your recruiter: https://t.co/VTY8MU6IoT #womenwhowork #jobsearch https://t.co/mtMtearmAN,3/29/16 17:00,,,FALSE,7.15E+17
Sprout Social,Throw a #gamenight with #recipes from @hucklegoose: https://t.co/4CYAEMerMg #WomenWhoWork https://t.co/gmEAgICZdI,3/29/16 16:00,,,FALSE,7.15E+17
Twitter Web Client,This is love. #bliss #family xx Ivanka https://t.co/XvKFoGlXQ6,3/29/16 15:04,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: 5 ways to stay stress-free all day from @dorit_jaffe: https://t.co/j0EY5BIog6 #healthtips https://t.co/wlSDgpTykV,3/29/16 15:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: How to have two thriving careers at once:  https://t.co/2UWlSaMZCr @mayronsgoods #careeradvice,3/29/16 14:00,,,FALSE,7.15E+17
Sprout Social,#ITStyleGuide: Start transitioning your wardrobe into spring with shirt dresses: https://t.co/2nSPMcZdIJ #WearITtoWork,3/29/16 13:00,,,FALSE,7.15E+17
Sprout Social,#LifeHack: Get better sleep with tips from #EntrepreneurInResidence and psychologist @DrLHazzouri: https://t.co/OfCJ9Mji58,3/28/16 22:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: 7 problem-solving tips @PackH2O's Kelsey Langdale: https://t.co/RLAHYwkZp4 #PackH2O,3/28/16 21:00,,,FALSE,7.15E+17
Buffer,#Healthy weeknight dinners just got a lot easier with these 10 #mealdelivery services: https://t.co/Sd1LzDtQL4 @WellandGood,3/28/16 20:30,,,FALSE,7.15E+17
Sprout Social,#TheSkillSet: 5 ways to write a better to-do list: https://t.co/FH9dz2Hv0p #WomenWhoWork #organization #worktips https://t.co/ME9XXGIxwX,3/28/16 20:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: 6 tips for negotiating a raise: https://t.co/n4XDFVLHQY #careeradvice #AskIvanka,3/28/16 20:00,,,FALSE,7.15E+17
Sprout Social,#WomenWhoWork: Get Ivanka's advice on negotiating promotions and raises: https://t.co/J3JGm6JCpc #careeradvice #AskIvanka,3/28/16 20:00,,,FALSE,7.15E+17
Buffer,#WomenWhoWork: We're so excited about @ecmclaughlin's new podcast! Subscribe here: https://t.co/FAD54aKkJA https://t.co/O8UPkX2paU,3/28/16 19:30,,,FALSE,7.15E+17
Sprout Social,#LifeHack: 12 strategies for outsmarting stress: https://t.co/5U1CRGTQGr #EntrepreneurInResidence @sambmd https://t.co/9uLTf7MuMm,3/28/16 19:00,,,FALSE,7.15E+17
Sprout Social,#ITtheSpill: See what uber-chic interior designer #JessicaVedel keeps in her handbag: https://t.co/q6j0HFcqVr https://t.co/RamVfxe0EV,3/28/16 18:00,,,FALSE,7.15E+17
Sprout Social,See more #WiseWords: https://t.co/3XroF5JtoQ #ITWiseWords #quote #inspiration #MadeleineAlbright https://t.co/QlHLreepmc,3/28/16 17:00,,,FALSE,7.14E+17
Sprout Social,#WomenWhoWork: 5 ways to stay stress-free all day from @dorit_jaffe: https://t.co/DTHwgdtNF1 #healthtips https://t.co/Da2ML3vdMT,3/28/16 16:00,,,FALSE,7.14E+17
Sprout Social,#TravelTip: 6 ways to make the most of your #springbreak: https://t.co/MWEgImc9FU #travel #wanderlusty #vacation @CondeNastTraveler,3/28/16 15:00,,,FALSE,7.14E+17
Sprout Social,Check out the latest round-up of reader style—don't forget to share yours with #wearITtowork https://t.co/AqqtNUW7P4 https://t.co/QYG0dCadAA,3/28/16 14:00,,,FALSE,7.14E+17
Buffer,Baby Theodore. My heart is full. xx Ivanka #grateful https://t.co/aOux7Nm3BU,3/28/16 1:05,,,FALSE,7.14E+17
Twitter Web Client,Jared and I feel incredibly blessed to announce the arrival of Theodore James Kushner. Xx Ivanka https://t.co/yBmf7muy8Z,3/27/16 23:13,,,FALSE,7.14E+17
Sprout Social,Check everything off @dominomag's first-apartment essentials list: https://t.co/rfi5OgaOst,3/27/16 22:30,,,FALSE,7.14E+17
Sprout Social,Get an #NYC #realestate primer from top broker @mgriffithnyc: https://t.co/djWe8QPN0b,3/27/16 22:00,,,FALSE,7.14E+17
Sprout Social,#LifeHacks: How to cohabitate peacefully with your S.O.: https://t.co/EeLg22ddjv @refinery29,3/27/16 21:30,,,FALSE,7.14E+17
Sprout Social,7 moving #hacks: https://t.co/wZ7Xqr6jb1 @moveloot @thegoneapp @wallapop @craigslistmobo @boxedwholesale,3/27/16 20:00,,,FALSE,7.14E+17
Sprout Social,How to rent your first #NYC apartment: https://t.co/tyMW6Kp8sB @mgriffithnyc,3/27/16 19:00,,,FALSE,7.14E+17
Sprout Social,#LifeHack: 7 tips for a stress-free move: https://t.co/e5jgH9NLNA @mgriffithnyc @dominomag @refinery29 @apttherapy https://t.co/6QYiMfMtrk,3/27/16 18:00,,,FALSE,7.14E+17
Sprout Social,See more #WiseWords: https://t.co/IFYUfp7Lo4 #ITWiseWords #quote #inspiration https://t.co/DkD7bvdU2L,3/27/16 14:00,,,FALSE,7.14E+17
Sprout Social,Enter to win a #spring wardrobe from @LordandTaylor in our new #sweepstakes: https://t.co/sDMYNjI4MB #giveaway https://t.co/k7UpO2RMjt,3/25/16 22:00,,,FALSE,7.13E+17
Sprout Social,Hear from @aliceandolivia CEO and creative director @staceybendet on building a women-friendly office: https://t.co/1HCUx5JLeh #WomenWhoWork,3/25/16 21:00,,,FALSE,7.13E+17
Buffer,Ivanka shared how she empowers her team with @BusinessInsider: https://t.co/9Saj53CGBK #WomenWhoWork https://t.co/xXTgBDN8wr,3/25/16 20:29,,,FALSE,7.13E+17
Sprout Social,Tour #IvankaTrumpHQ on @MyDomaine: https://t.co/ndYThCns1B #WomenWhoWork https://t.co/1oWjyl4nva,3/25/16 20:00,,,FALSE,7.13E+17
Twitter Web Client,Download the #ModernLovePodcast for your commute home. You won't regret it: https://t.co/dc67FAs9vk @WBUR @NYTimes,3/25/16 19:33,,,FALSE,7.13E+17
Sprout Social,See more #wisewords: https://t.co/lklVAscCA3 #ITwisewords #quotes #BeverlySills https://t.co/6YYyb4KxRH,3/25/16 19:00,,,FALSE,7.13E+17
Sprout Social,#WomenWhoWork: Get packing tips from total pro @HithaPalepu: https://t.co/dqy8lgd8pB #traveltip https://t.co/LZZXyGQqiN,3/25/16 18:00,,,FALSE,7.13E+17
Sprout Social,#TheSkillSet: 5 ways to focus in an open workspace: https://t.co/sOkNAgPg6T #WomenWhoWork #WorkTips @JulianTreasure https://t.co/0xyf77hRjn,3/25/16 17:00,,,FALSE,7.13E+17
Sprout Social,#LifeHack: The 10 most common women's #health questions answered by @drnancysimpkins: https://t.co/0wpsX781c5 #EntrepreneurInResidence,3/25/16 16:00,,,FALSE,7.13E+17
Sprout Social,Ivanka shares her next Friday night menu an update on the traditional chicken #dinner: https://t.co/Q8KbxjRRI4 #recipes,3/25/16 15:00,,,FALSE,7.13E+17
Sprout Social,#travel #wanderlusty #vacation @CondeNastTraveler: https://t.co/dIqkVeo2cs #travel #wanderlusty #vacation @CondeNastTraveler,3/25/16 14:00,,,FALSE,7.13E+17
Sprout Social,We're feeling #wanderlusty. Reply with your best #travelhacks! https://t.co/PgasWUyzxf,3/25/16 14:00,,,FALSE,7.13E+17
Sprout Social,#WomenWhoWork: @AdamMGrant shares what it really means to do meaningful work: https://t.co/3J9zInv5U4 #EntrepreneurInResidence,3/25/16 13:00,,,FALSE,7.13E+17
Hootsuite,Enter to win a #spring wardrobe from @LordandTaylor in our new #sweepstakes: https://t.co/O2ZN2XSIdB #giveaway https://t.co/XTNoPiouqq,3/24/16 21:01,,,FALSE,7.13E+17
Buffer,#WomenWhoWork: We'll take any excuse to relax at the @TrumpChicago spa. #Chicago https://t.co/ttu6w9X9uu,3/24/16 21:00,,,FALSE,7.13E+17
Buffer,#IvankaTrumpJewlery made a guest appearance on @GMA on the beautiful @arobach! #WomenWhoWork https://t.co/fN93pwAKOS,3/24/16 20:30,,,FALSE,7.13E+17
Hootsuite,#SkillSet: 5 ways to prepare for maternity leave: https://t.co/EaclDHlinZ #WomenWhoWork #careeradvice #hotmama https://t.co/7BzSuE0fOG,3/24/16 20:02,,,FALSE,7.13E+17
Hootsuite,#WomenWhoWork: Master business etiquette with these 5 tips: https://t.co/NDfuoqhGGb #EntrepreneurInResidence @ECMcLaughlin,3/24/16 19:02,,,FALSE,7.13E+17
Twitter Web Client,@roxonwheels Tag #WearITtoWork we love to see how you style them!,3/24/16 17:13,,,FALSE,7.13E+17
Twitter Web Client,@saskystewart Thanks Sasky! What would you like to more of on our site?,3/24/16 17:08,,,FALSE,7.13E+17
Hootsuite,#ITStyleGuide: 3 ways to wear shirt dresses to work: https://t.co/jExaInc99F #wearITtowork #workstyle https://t.co/Qf3eXBOJkq,3/24/16 17:02,,,FALSE,7.13E+17
Buffer,We're feeling #wanderlusty. Reply with your best #travelhacks! https://t.co/Uv6SS3qA3e,3/24/16 16:30,,,FALSE,7.13E+17
Hootsuite,Meet our social media manager Francesca and see what her day-to-day looks like https://t.co/IPn2pBWdDp #TeamIvanka https://t.co/h2Wg7FRS1F,3/24/16 16:02,,,FALSE,7.13E+17
Hootsuite,Get your wardrobe into #spring mode with a month of work outfit ideas: https://t.co/hzo7JQ05Kk #WearITtoWork https://t.co/q274mDB6dO,3/24/16 15:02,,,FALSE,7.13E+17
Hootsuite,Today's must-have: the Trish Flat. Shop it at @Nordstrom. https://t.co/mDTtJO3Ule #WearITtoWork #Nordstrom https://t.co/ubVbtenohu,3/24/16 14:02,,,FALSE,7.13E+17
Hootsuite,#ITtheSpill: See what uber-chic interior designer @JessicaVedel keeps in her handbag:  https://t.co/21I8CIXXEP #WomenWhoWork #MustHaves,3/24/16 13:02,,,FALSE,7.13E+17
Hootsuite,#ITtheSpill: See what uber-chic interior designer #JessicaVedel keeps in her handbag: https://t.co/TtodBBY6a8 https://t.co/lEZ9l5hsM9,3/24/16 13:02,,,FALSE,7.13E+17
Hootsuite,#WomenWhoWork: Career baby or both? @RosiePope weighs in: https://t.co/PPtDiQEScJ #EntrepreneurInResidence https://t.co/sDi1w3q4cP,3/23/16 22:02,,,FALSE,7.13E+17
Hootsuite,#WomenWhoWork: How to have two thriving careers at once: https://t.co/aWKFfRxcDR @mayronsgoods #careeradvice https://t.co/RhyMkBJr3h,3/23/16 17:02,,,FALSE,7.13E+17
Hootsuite,#ITStyleGuide: 3 ways to wear shirt dresses to work: https://t.co/GIXwHcPc2I #wearITtowork #workstyle https://t.co/VQhpPS8P2v,3/23/16 16:02,,,FALSE,7.13E+17
Hootsuite,Enter to win a #spring wardrobe from @LordandTaylor in our new #sweepstakes: https://t.co/5bBibHDaTc #giveaway https://t.co/1KT7WXbd8m,3/23/16 14:01,,,FALSE,7.13E+17
Hootsuite,See more #wisewords: https://t.co/XiTGDz2ZZY #ITwisewords #quotes #YogiDesai https://t.co/POPMa20OcN,3/23/16 13:02,,,FALSE,7.13E+17
Hootsuite,#LifeHack: Get better sleep with tips from #EntrepreneurInResidence and psychologist @DrLHazzouri: https://t.co/S6AmprK6Lb,3/22/16 22:01,,,FALSE,7.12E+17
Hootsuite,#LifeHack: 3 easy healthy bring-to-work lunches from #nutrition coach and #EntrepreneurInResidence @MariaMarlowe1: https://t.co/Hee5HlHKxi,3/22/16 21:01,,,FALSE,7.12E+17
Hootsuite,See more #wisewords: https://t.co/8Eebq7lCm1 #ITwisewords #quotes #MarkTwain https://t.co/56xRwpQs6o,3/22/16 20:01,,,FALSE,7.12E+17
Hootsuite,Enter to win a #spring wardrobe from @LordandTaylor in our new #sweepstakes: https://t.co/nz64kk57dK #giveaway https://t.co/5nygoWor0p,3/22/16 19:00,,,FALSE,7.12E+17
Hootsuite,#ITtheSpill: See what uber-chic interior designer #JessicaVedel keeps in her handbag: https://t.co/p8aBX62wxf https://t.co/sxCfVyTDt9,3/22/16 18:02,,,FALSE,7.12E+17
Hootsuite,#SkillSet: 5 ways to prepare for maternity leave: https://t.co/XyrIw34XyS #WomenWhoWork #careeradvice #hotmama https://t.co/YYbmOBH1Xj,3/22/16 17:02,,,FALSE,7.12E+17
Hootsuite,8 ways to get the closet of your dreams from interior designer and #EntrepreneurInResidence Jessica Vedel: https://t.co/AaM7m8VwFb,3/22/16 16:02,,,FALSE,7.12E+17
Hootsuite,#WomenWhoWork: How to have two thriving careers at once: https://t.co/5ZxNPQ7jl4 @mayronsgoods #careeradvice https://t.co/mzZ66qOxp3,3/22/16 15:02,,,FALSE,7.12E+17
Hootsuite,Tips for finding a nanny from #parenting expert @RosiePope: https://t.co/MzfH4viVyy #EntrepreneurInResidence https://t.co/HyKluu2Uya,3/22/16 14:02,,,FALSE,7.12E+17
Hootsuite,#ITStyleGuide: 3 ways to wear shirt dresses to work: https://t.co/0jxPCsHn73 #wearITtowork #workstyle https://t.co/rT3rlbmGRC,3/22/16 13:02,,,FALSE,7.12E+17
Hootsuite,#TheSkillSet: Learn 5 ways to better manage your time: https://t.co/wkyE3SQWui #WomenWhoWork #careeradvice https://t.co/n81F9hsclg,3/21/16 21:01,,,FALSE,7.12E+17
Hootsuite,#WomenWhoWork: Work on the go with these 8 tips:https://t.co/nho9joYzFl @remoteyear @workfrom @AwayHQ @getyourkarma @linkedin,3/21/16 20:02,,,FALSE,7.12E+17
Hootsuite,7 tips to save for a #vacation from #EntrepreneurInResidence @Alexavontobel: https://t.co/8uMsBbq7g5  @learnvest https://t.co/rlsH2ptWJl,3/21/16 19:02,,,FALSE,7.12E+17
Buffer,Enter to win a new #spring wardrobe from @LordandTaylor in our #sweepstakes: https://t.co/0DitKfmIVr #giveaway https://t.co/mdW53IQorL,3/21/16 18:01,,,FALSE,7.12E+17
Hootsuite,See more #wisewords:https://t.co/nYC70fKNsi #ITwisewords #quote #HowardThurman https://t.co/gCl0d0kGUK,3/21/16 17:02,,,FALSE,7.12E+17
Hootsuite,#WomenWhoWork: How to have two thriving careers at once:https://t.co/5Lsx86kniX @mayronsgoods #careeradvice https://t.co/TBp66nCwve,3/21/16 16:02,,,FALSE,7.12E+17
Hootsuite,#LifeHack: The 10 most common women's #health questions answered by @drnancysimpkins: https://t.co/dVtemlAaJr #EntrepreneurInResidence,3/21/16 15:02,,,FALSE,7.12E+17
Hootsuite,See why @glossier is an awesome place to work: https://t.co/uQqqe1djNF @emilyweiss #WomenWhoWork  #officecrush https://t.co/my7LQtVwAB,3/21/16 14:02,,,FALSE,7.12E+17
Hootsuite,#SkillSet: 5 ways to prepare for maternity leave: https://t.co/LX2dzQw4ES  #WomenWhoWork #careeradvice #hotmama https://t.co/8MsJWm3zqx,3/21/16 13:02,,,FALSE,7.12E+17
Twitter for iPhone,Heavy Lifting! #babyonboard https://t.co/W1XtqtxSOV,3/21/16 0:51,,,FALSE,7.12E+17
Hootsuite,Get a spring sun care routine from the @supergoop's co-owners: https://t.co/3MMt716xtm @mariasharapova #skincare,3/21/16 0:01,,,FALSE,7.12E+17
Hootsuite,Get a spring sun care routine from the @supergoop's co-owners: https://t.co/iPmfax18gc @mariasharapova #skincare,3/21/16 0:01,,,FALSE,7.12E+17
Hootsuite,Get the closet of your dreams: https://t.co/3MMt716xtm #EntrepreneurInResidence #interiordesign https://t.co/lYXhBLGAIC,3/20/16 23:30,,,FALSE,7.12E+17
Hootsuite,Throw a spring-inspired cocktail party: https://t.co/38MwrugrKa @camillestyles #entertaining,3/20/16 23:01,,,FALSE,7.12E+17
Hootsuite,Update your makeup bag for spring: https://t.co/nbQe7OEw62 @intothegloss #springbeauty,3/20/16 22:01,,,FALSE,7.12E+17
Hootsuite,Outsource your #springcleaning with our favorite apps: https://t.co/AaKpjrP18Z,3/20/16 21:01,,,FALSE,7.12E+17
Hootsuite,Do spring break like a grown-up: https://t.co/I2vlE63Cvl @cntraveler #wanderlusty #travel https://t.co/LnAp0QFFUw,3/20/16 20:01,,,FALSE,7.12E+17
Hootsuite,Throw a spring-inspired cocktail party: https://t.co/38MwrugrKa @camillestyles #entertaining https://t.co/nO9PKNxVeP,3/20/16 19:01,,,FALSE,7.12E+17
Twitter for iPhone,My hungry little helper was doing more snacking then assembling this Sunday morning! 🍭#CantBlameHim https://t.co/KtCkkOwqR8,3/20/16 18:07,,,FALSE,7.12E+17
Buffer,It's here! Seven ways to celebrate #spring: https://t.co/hmm2b0YcSg @intothegloss @camillestyles @supergoop https://t.co/20fHxEkifF,3/20/16 18:00,,,FALSE,7.12E+17
Buffer,Today's must-have: the Carra Pump. Image from @TheLovelyGirlCo. Shop it at @Nordstrom. https://t.co/OuC8bea5EY https://t.co/YfcOoCWzvu,3/20/16 16:01,,,FALSE,7.12E+17
Hootsuite,See more #wisewords: https://t.co/D9DOoHu072 #wisewords #ITwisewords #quote #RuthGordon https://t.co/JjKqmPoXVR,3/20/16 14:01,,,FALSE,7.12E+17
Twitter Web Client,Warmer weather will be here before you know it—this means Sunrise Yoga on The Terrace at @TrumpChicago #Chicago https://t.co/zJ1hOCY8MH,3/18/16 20:41,,,FALSE,7.11E+17
Buffer,Get all of our amazing content delivered straight to your inbox—sign up here: https://t.co/R6GDuM07NH https://t.co/ursKTKjhGc,3/18/16 20:00,,,FALSE,7.11E+17
Buffer,#LifeHack: 7 tips to save for a #vacation from #EntrepreneurInResidence @Alexavontobel:  @learnvest https://t.co/pPDB9lt6Pv,3/18/16 20:00,,,FALSE,7.11E+17
Buffer,See more #wisewords here: https://t.co/ysF0NFcsKI #quotes #inspiration #EmmaWatson https://t.co/GP26PcTfLg,3/18/16 19:01,,,FALSE,7.11E+17
Buffer,#TheSkillSet: 5 tips for making better faster decisions: https://t.co/jGAmw0hoyD #careeradvice https://t.co/UNKujSIiwX,3/18/16 18:01,,,FALSE,7.11E+17
Buffer,#LifeHack: The 10 most common women's #health questions answered by @drnancysimpkins: https://t.co/HEGNYXEU9F #EntrepreneurInResidence,3/18/16 17:01,,,FALSE,7.11E+17
Hootsuite,8 ways to get the closet of your dreams from interior designer and #EntrepreneurInResidence Jessica Vedel: https://t.co/iUrnErg9W1,3/18/16 16:01,,,FALSE,7.11E+17
Buffer,#ITtheSpill: See what @HithaPalepu keeps in her bag: https://t.co/XwpEg45hcP #WomenWhoWork https://t.co/oxrjxsvcfV,3/18/16 15:01,,,FALSE,7.11E+17
Buffer,Check out Ivanka's #weekend #dinner menu: https://t.co/5pPQKvUkXM #recipes https://t.co/bMKFUpIOeZ,3/18/16 14:02,,,FALSE,7.11E+17
Buffer,Ivanka is sharing more of her favorite dinner #recipes check them out here: https://t.co/soJpb3jLAZ https://t.co/pLha1mkoWU,3/18/16 13:31,,,FALSE,7.11E+17
Buffer,Tour #IvankaTrumpHQ on @MyDomaine https://t.co/LDYJU9L5Yd #WomenWhoWork https://t.co/Y4ityVRUTj,3/18/16 13:01,,,FALSE,7.11E+17
Buffer,Refresh your #homeoffice with 6 tips from interior designer and #EntrepreneurInResidence @JessicaVedel: https://t.co/UwPHGM72nb,3/17/16 22:01,,,FALSE,7.11E+17
Twitter Web Client,@getgivegrow @i_LaurenMarie Glad we could help ladies!,3/17/16 21:46,,,FALSE,7.11E+17
Buffer,Tips for finding a nanny from #parenting expert @RosiePope: https://t.co/HC4EHcpFUl https://t.co/sWDZCC7R0K,3/17/16 21:01,,,FALSE,7.11E+17
Buffer,#TheSkillSet: 5 ways to focus in an open workspace: https://t.co/HZgZIqWwmj #WomenWhoWork #WorkTips @JulianTreasure https://t.co/aUpeh2IGDg,3/17/16 20:01,,,FALSE,7.11E+17
Buffer,#LifeHack: 7 tips to improve your #publicspeaking skills: https://t.co/eoVYSz7I7d #careeradvice @FastCompany @ScottBerkun @amyjccuddy,3/17/16 19:00,,,FALSE,7.11E+17
Buffer,#LifeHack: Get better sleep with tips from #EntrepreneurInResidence and psychologist @DrLHazzouri: https://t.co/CYJNYzNoEQ,3/17/16 18:01,,,FALSE,7.11E+17
Buffer,Check out the latest round-up of reader style—don't forget to share yours with #wearITtowork:https://t.co/3HchoJ01au https://t.co/HEajIS6l33,3/17/16 17:01,,,FALSE,7.11E+17
Buffer,#WomenWhoWork: Work on the go with these 8 tips:https://t.co/lZcZ0p5F79 @workfrom @AwayHQ @getyourkarma https://t.co/nAuwpfHFSb,3/17/16 16:01,,,FALSE,7.10E+17
Buffer,#LifeHack: 3 easy healthy bring-to-work lunches from #nutrition coach and #EntrepreneurInResidence @MariaMarlowe1: https://t.co/AhlD4t0fHx,3/17/16 15:01,,,FALSE,7.10E+17
Buffer,#HostessHack: Throw an elevated #StPatricksDay party with #recipes from @Hucklegoose: https://t.co/gp2VLH5z92 https://t.co/3xHFyVDeBL,3/17/16 14:01,,,FALSE,7.10E+17
Buffer,#ITtheSpill: See what uber-chic interior designer #JessicaVedel keeps in her handbag: https://t.co/7oOVolFcae https://t.co/DPMAUfiw7g,3/17/16 13:01,,,FALSE,7.10E+17
Buffer,#TheSkillSet: 5 ways to write a better to-do list: https://t.co/Xl4CWpljJ9 #WomenWhoWork #organization #worktips https://t.co/bINEPPGRYq,3/16/16 21:00,,,FALSE,7.10E+17
Buffer,Hear from @aliceandolivia CEO and creative director @staceybendet on building a women-friendly office: https://t.co/uXvjqtYxLe #parenting,3/16/16 20:00,,,FALSE,7.10E+17
Buffer,#TheSkillSet: 5 ways to focus in an open workspace: https://t.co/VMU9bSTnrY #WomenWhoWork #WorkTips @JulianTreasure https://t.co/g9IzaMvxWT,3/16/16 19:00,,,FALSE,7.10E+17
Buffer,Get your wardrobe into #spring mode with a month of work outfit ideas: https://t.co/41DRs0TGbI #WearITtoWork https://t.co/Xukj3CCaP9,3/16/16 18:02,,,FALSE,7.10E+17
Buffer,#WomenWhoWork: Meet the founder of a revolutionary new doll collection @the_brookies: https://t.co/bzsXVd0ASa https://t.co/DEH1ztUTYN,3/16/16 17:01,,,FALSE,7.10E+17
Buffer,#HostessHack: Throw an elevated #StPatricksDay party with #recipes from @Hucklegoose: https://t.co/TvAg9nD1Ht https://t.co/Vo0YScGOeM,3/16/16 16:01,,,FALSE,7.10E+17
